actual_risk,predicted_risk
0.0,0.05098196
0.8287037037037037,0.061728757
0.0,0.0028986007
0.0,0.0931026
0.738197424892704,0.05848192
0.0,0.03112039
0.0,0.056644574
0.0,0.064363174
