actual_risk,predicted_risk
0.0,0.066661395
0.8287037037037037,0.060283333
0.0,0.07290408
0.0,0.02629179
0.738197424892704,0.057141084
0.0,0.08343891
0.0,0.06274002
0.0,0.05234865
